province,city,new_customer_count,orders,order_value,major_city,
Georgia,PEMBROKE,1,2,48.51,,
Pennsylvania,Hanover,1,2,48,,
Hawaii,PRINCEVILLE,1,2,47.41,,
California,san anselmo,2,2,46.27,,
Southland,Invercargill,1,2,43.95,,
New York,Ogdensburg,2,2,42.89,,
Indiana,Morgantown,1,2,38.28,,
Vermont,Williston,2,2,33.98,,
Illinois,Danville,2,2,33.83,,
California,Hanford,1,2,20.98,,
Indiana,Porter,1,2,18.93,,
New Jersey,Haworth,1,2,15.13,,
New Jersey,"Teaneck, NJ",1,2,13.15,,
Nebraska,La Vista,1,2,12.35,,
Wisconsin,Sturgeon Bay,1,2,11.75,,
Ohio,Loveland,1,2,11.31,,
Florida,Nokomis,1,2,10.98,,
California,Leggett,1,2,7.75,,
New York,Jamaica,2,2,6.75,,
Oklahoma,Moore,1,2,5.98,,
Texas,Lakeway,2,2,5,,
Maryland,baltimore,1,2,4.61,,
Unknown Province,Casablanca,1,2,0,,
Yucatán,Merida,1,2,0,,
Idaho,harrison,1,1,6131,,
New Jersey,Stone Harbor,1,1,1622.49,,
Tennessee,McDonald,1,1,1209.18,,
Pennsylvania,mount penn,1,1,1076.38,,
Ciudad de México,CDMX,1,1,1031.32,,
California,SOUTH LAKE TAHOE,1,1,979.21,,
California,PESCADERO,1,1,976.1,,
Ciudad de México,Ciudad de mexico,1,1,958.17,,
British Columbia,LANGLEY,1,1,856.8,,
Pennsylvania,Mountain Top,1,1,842.98,,
Connecticut,OLD SAYBROOK,1,1,824.88,,
Michigan,Lansing,1,1,787.32,,
Ontario,Brampton,1,1,707.77,,
Illinois,IL,1,1,696.93,,
Pennsylvania,Fairview,1,1,643.08,,
Queensland,Tugun,1,1,631,,
Victoria,BRIGHT,1,1,624.63,,
Quintana Roo,Cancun,1,1,614.84,,
Florida,Merritt Island,1,1,599.2,,
Connecticut,Windham,1,1,593.85,,
Unknown Province,Muaither,1,1,588.83,,
Tōkyō,Shinjuku City,1,1,587.02,,
Ontario,Conestogo,1,1,550.31,,
Pennsylvania,Lemont,1,1,539.68,,
New York,long island city,1,1,530.62,,
Alberta,Sturgeon county,1,1,526.63,,
Hong Kong Island,Wan Chai,1,1,525.6,,
New Jersey,Lacey Township,1,1,524.22,,
Ontario,Cookstown,1,1,520.14,,
New York,Setauket East Setauket,1,1,520.12,,
Florida,Ft lauderdale,1,1,515.07,,
North Carolina,Topsail Beach,1,1,508.97,,
Minnesota,Coon Rapids,1,1,508,,
California,Red Bluff,1,1,495.65,,
California,Bonny Doon,1,1,490.9,,
California,Arleta,1,1,488.65,,
Texas,Duncanville,1,1,481.8,,
Connecticut,LITCHFIELD,1,1,481.03,,
Virgin Islands,St John,1,1,480,,
Unknown Province,oran,1,1,473.4,,
Nayarit,Sayulita,1,1,472.38,,
North Carolina,Fuquay Varina,1,1,471.88,,
New York,Bearsville,1,1,469.38,,
California,"San Francisco,",1,1,466.97,SF,
Pennsylvania,JERSEY SHORE,1,1,464.08,,
New Jersey,Locust,1,1,462.38,,
Iowa,Glenwood,1,1,458.38,,
Virginia,Afton,1,1,456.99,,
Georgia,decatur,1,1,455.47,,
New South Wales,Mittagong,1,1,453.6,,
Utah,park city,1,1,437.6,,
Massachusetts,hingham,1,1,436.4,,
California,altadena,1,1,436.12,,
Ontario,Port Hope,1,1,436.02,,
Arizona,MESA,1,1,435.13,,
Michigan,Bloomfield hills,1,1,433.21,,
New York,REGO PARK,1,1,431.16,,
New South Wales,Brunswick Heads,1,1,430.55,,
New York,hurley,1,1,426.68,,
Gifu,Minokamo,1,1,425.14,,
North Carolina,Supply,1,1,422.76,,
Vermont,West Rutland,1,1,422.35,,
New York,Andes,1,1,421.55,,
Connecticut,Washington Depot,1,1,420.35,,
Oaxaca,Santa Maria del Tule,1,1,416.96,,
California,Compton,1,1,412.35,,
Yukon,Dawson City,1,1,412.1,,
Utah,PARK CITY,1,1,410.36,,
Unknown Province,Vilnius,1,1,410.35,,
Tennessee,Germantown,1,1,410.15,,
Ontario,ANCASTER,1,1,409.43,,
Texas,North Richland Hills,1,1,409.2,,
New York,new york city,1,1,406.95,,
Washington,McCleary,1,1,406.77,,
Queensland,Noosaville,1,1,406.75,,
Oregon,Aurora,1,1,405.6,,
Hong Kong Island,HONG KONG,1,1,404,,
Tennessee,Centerville,1,1,402,,
Louisiana,Jackson,1,1,399,,
Michigan,TRAVERSE CITY,1,1,398.56,,
Alberta,Edson,1,1,398.15,,
California,South Gate,1,1,397.44,,
Saskatchewan,Yorkton,1,1,393.95,,
Massachusetts,MA,1,1,392.94,,
Kanagawa,Chigasaki,1,1,392.48,,
New York,montgomery,1,1,392.09,,
Kowloon,Yau Ma Tei,1,1,391.75,,
Utah,slc,1,1,390.73,,
Ontario,Thornhill,1,1,390.1,,
Georgia,Avondale Estates,1,1,389.47,,
Ōsaka,Osaka kita-ward nagaranishi,1,1,384.2,,
New Jersey,maplewood,1,1,383.55,,
Kansas,Linwood,1,1,383.55,,
New York,Kew Gardens,1,1,383.49,,
Colorado,Elizabeth,1,1,382.59,,
New Jersey,Englewood Cliffs,1,1,382,,
Maryland,North Potomac,1,1,381.62,,
New South Wales,Kiama,1,1,379.55,,
Arizona,Williams,1,1,378.55,,
Louisiana,Sunset,1,1,377.48,,
Hong Kong Island,North Point,1,1,375.7,,
Unknown Province,Qurain,1,1,374.55,,
New York,Ridge,1,1,374.55,,
Kentucky,Lockport,1,1,370.98,,
California,SAN JACINTO,1,1,370.86,,
Kentucky,Lebanon,1,1,369.55,,
Terni,Pianlungo,1,1,368.81,,
Georgia,Forsyth,1,1,368.09,,
Texas,Westworth Village,1,1,367.66,,
Waikato,Hamilton,1,1,367.35,,
California,Pacheco,1,1,366.9,,
New Jersey,ventnor,1,1,365.35,,
Washington,BELLEVUE,1,1,363.36,,
California,ORINDA,1,1,363.25,,
Victoria,Anglesea,1,1,363.15,,
Wyoming,Thayne,1,1,363.15,,
Wisconsin,Rhinelander,1,1,362.3,,
Guam,Tamuning,1,1,361.15,,
Pennsylvania,YEADON,1,1,360.4,,
Victoria,Hamlyn Heights,1,1,359,,
Ohio,Orange Village,1,1,358.6,,
California,North Edwards,1,1,358.44,,
Florida,Flagler Beach,1,1,358,,
Unknown Province,Entzheim,1,1,357.48,,
New Jersey,West Milford,1,1,356,,
Ontario,Haileybury,1,1,354.39,,
New York,Cold Spring,1,1,354.39,,
Western Australia,Floreat,1,1,353.15,,
California,Fowler,1,1,350.92,,
Texas,DALLAS,1,1,350.79,,
California,Graton,1,1,350.45,,
Victoria,TORQUAY,1,1,350.4,,
California,Santa monica,1,1,350.34,LA,
Minnesota,Forest Lake,1,1,348.95,,
British Columbia,Gabriola,1,1,347.75,,
Western Australia,Perth Business Centre,1,1,347.35,,
Vermont,West Windsor,1,1,347.2,,
Pennsylvania,Swarthmore,1,1,345.6,,
British Columbia,Ladysmith,1,1,344.48,,
Moscow,Moscow,1,1,344.15,,
New York,AUBURNDALE,1,1,343.96,,
Virginia,Millwood,1,1,343.49,,
Kentucky,Nicholasville,1,1,342.75,,
Texas,The colony,1,1,342.07,,
Quintana Roo,Bacalar,1,1,342.05,,
Florida,Brandon,1,1,342,,
California,Yuba City,1,1,341.48,,
North Carolina,RALEIGH,1,1,340.72,,
New York,Highland Mills,1,1,339.71,,
Illinois,Oregon,1,1,339.56,,
Unknown Province,Dübendorf,1,1,339.05,,
New Jersey,lawnside,1,1,338.95,,
Victoria,Hawthorn,1,1,338.75,,
Beijing,北京,1,1,337.79,,
California,Anaheim hills,1,1,337.46,,
New Hampshire,Madison,1,1,337.4,,
New York,New City,1,1,337.15,,
Mississippi,Gautier,1,1,337,,
New York,"Westhampton, NY",1,1,335.85,,
California,Los Angles,1,1,335.53,LA,
Texas,League City,1,1,333.41,,
New Hampshire,Bradford,1,1,333,,
Alberta,Red Deer,1,1,331.85,,
New Jersey,Pt pleasant,1,1,331.55,,
Florida,NAPLES,1,1,331.43,,
New Jersey,Long branch,1,1,331.4,,
Tennessee,Wartrace,1,1,330.55,,
Texas,Lantana,1,1,330.19,,
Texas,Maud,1,1,330.19,,
New South Wales,Ashfield,1,1,330,,
New York,Plainview,1,1,328.52,,
Massachusetts,Manchester,1,1,328.38,,
New York,penfield,1,1,328,,
Florida,Ocean Ridge,1,1,327.42,,
Pennsylvania,Holmes,1,1,326.75,,
Arizona,San Tan Valley,1,1,326.69,,
Ontario,Kleinburg,1,1,326.67,,
New York,southold,1,1,326.65,,
Iowa,Clear Lake,1,1,326.55,,
California,Glemdale,1,1,325.72,LA,
New Hampshire,Greenland,1,1,325.55,,
Ciudad de México,Cd de Mexico,1,1,324.78,,
British Columbia,Peachland,1,1,324.12,,
Arizona,SCOTTSDALE,1,1,324,,
Texas,Rockwall,1,1,323.67,,
South Carolina,Sullivans Island,1,1,323.55,,
California,LA JOLLA,1,1,321.62,,
New Jersey,Elmwood Park,1,1,320.35,,
Oregon,Scotts Mills,1,1,318.6,,
California,PORTER RANCH,1,1,318.01,,
California,Los gatos,1,1,317.33,,
California,los gatos,1,1,317.27,,
Hong Kong Island,Quarry Bay,1,1,316.4,,
California,CUPERTINO,1,1,315.39,,
California,East Palo Alto,1,1,313.8,,
Quintana Roo,Lazero Cardenas,1,1,312.7,,
California,Twain harte,1,1,312.59,,
Illinois,Highland park,1,1,312.49,,
Kanagawa,Kamakura,1,1,312.25,,
New Mexico,Red River,1,1,312.15,,
Unknown Province,Winterthur,1,1,311.62,,
Ohio,Delaware,1,1,310.52,,
Tōkyō,Setagaya City,1,1,310.4,,
New Mexico,Clayton,1,1,310.15,,
New York,Springfield gardens,1,1,309,,
British Columbia,Squamish,1,1,307.95,,
Hong Kong Island,Happy Valley,1,1,306.4,,
Hong Kong Island,Deep water bay,1,1,306.15,,
Minnesota,Fairmont,1,1,306,,
Maine,Berwick,1,1,305.37,,
New Jersey,Eatontown,1,1,303.95,,
Michigan,Shelby,1,1,302.29,,
Washington,Bainbridge Is,1,1,300.41,,
Texas,Mckinney,1,1,300.01,,
Indiana,Notre Dame,1,1,299.95,,
California,newbury park,1,1,299.42,,
Colorado,New Castle,1,1,299.4,,
Quebec,Mirabel,1,1,298.91,,
British Columbia,Sechelt,1,1,298.79,,
Texas,El paso a,1,1,298.75,,
Georgia,Watkinsville,1,1,298.73,,
Victoria,McCrae,1,1,297.95,,
Pennsylvania,Lenhartsville,1,1,297.95,,
California,HIDDEN HILLS,1,1,297.84,,
Georgia,Carrollton,1,1,297.58,,
California,Forest Knolls,1,1,297.07,,
New York,Tappan,1,1,295.82,,
Georgia,Braselton,1,1,294.08,,
Missouri,Pleasant Hill,1,1,293.23,,
Ontario,ottawa,1,1,291.75,,
Washington,Black Diamond,1,1,291.34,,
Michigan,Charlevoix,1,1,291.09,,
North Carolina,Hayesville,1,1,291.06,,
New York,East Amherst,1,1,290.98,,
Illinois,Barrington Hills,1,1,290.96,,
Illinois,Columbia,1,1,290.71,,
Georgia,lawrenceville,1,1,290.67,,
Ohio,Waite Hill,1,1,290.65,,
South Australia,Mount Barker,1,1,289.8,,
Mississippi,Tupelo,1,1,289.75,,
New South Wales,Surry Hills,1,1,289.75,,
Michigan,St. Clair Shores,1,1,289.63,,
Illinois,Clarendon Hls,1,1,289.56,,
British Columbia,Quesnel,1,1,288.31,,
Missouri,Florissant,1,1,288.2,,
Queensland,Sunshine Coast,1,1,288,,
New South Wales,Duffys Forest,1,1,287.75,,
California,Los Olivos,1,1,287.66,,
Quebec,St-Bruno-de-Montarville,1,1,286.95,,
California,Tahoma,1,1,286.35,,
Ontario,Goderich,1,1,285.81,,
New Hampshire,Antrim,1,1,285.75,,
New Hampshire,Kensington,1,1,284.95,,
Minnesota,North Saint Paul,1,1,284.95,,
Quebec,Sept-Îles,1,1,284.35,,
New York,Ancram,1,1,284.15,,
Alberta,Leduc,1,1,284.1,,
Tennessee,Ashland City,1,1,284,,
South Carolina,Mt. Pleasant,1,1,284,,
Western Australia,Geraldton,1,1,283.55,,
Ohio,north canton,1,1,283.52,,
Auckland,Leigh,1,1,283.18,,
Hong Kong Island,Sheung Wan,1,1,282.55,,
Illinois,Harwood Heights,1,1,282.48,,
Alberta,Fort mcmurray,1,1,281.81,,
Virginia,MIDDLEBURG,1,1,280.9,,
Utah,Saint George,1,1,280.76,,
Maine,AUGUSTA,1,1,280.25,,
Minnesota,Madison Lake,1,1,279.55,,
Victoria,"Hawthorn, Melbourne",1,1,279.55,,
Massachusetts,Baldwinville,1,1,279.38,,
California,Monte sereno,1,1,279.26,,
New York,huntington sta,1,1,279.24,,
New South Wales,Bossley Park,1,1,279.2,,
Washington,White salmon,1,1,279.07,,
Florida,Cortez,1,1,279,,
New York,Sands Point,1,1,278.08,,
Utah,SANTAQUIN,1,1,277.81,,
Tasmania,Sandy Bay,1,1,276.95,,
New South Wales,Glebe,1,1,276,,
California,winchester,1,1,275.86,,
New York,Watermill,1,1,275.62,,
California,Cathedral Cty,1,1,275.39,,
Yukon,Whitehorse,1,1,274.35,,
Tennessee,GALLATIN,1,1,274.15,,
Ohio,Circleville,1,1,274.08,,
New South Wales,Redfern,1,1,273.95,,
Unknown Province,Rapperswil SG,1,1,273.56,,
North Carolina,Clyde,1,1,272.68,,
Massachusetts,South Grafton,1,1,272.55,,
Maine,Limerick,1,1,272.25,,
Victoria,Mornington,1,1,271.95,,
Auckland,Meadowbank,1,1,271.35,,
Kansas,Westwood Hills,1,1,271.35,,
New Jersey,Green Brook Township,1,1,271,,
Ohio,South Lebanon,1,1,270.53,,
Michigan,Omena,1,1,270.35,,
Yucatán,Mérida,1,1,270.22,,
Ohio,paris,1,1,269.35,,
Massachusetts,chestnut hill,1,1,269.35,,
Virginia,Penhook,1,1,268.4,,
New Jersey,East windsor,1,1,268.35,,
New Jersey,MOUNT LAUREL TOWNSHIP,1,1,268.15,,
California,Colusa,1,1,268.14,,
Missouri,Parkville,1,1,267.4,,
New Hampshire,Litchfield,1,1,267.35,,
New South Wales,Rosebery,1,1,266.05,,
Unknown Province,Safi,1,1,265.75,,
New South Wales,Rose Bay,1,1,265.75,,
Pennsylvania,Muncy,1,1,265.35,,
New Jersey,Interlaken,1,1,265.35,,
New York,Baldwinsville,1,1,264.69,,
New South Wales,Clovelly,1,1,264.6,,
New Jersey,Merchantville,1,1,264,,
New York,East HAMPTON,1,1,263.48,,
Arkansas,Maumelle,1,1,263.35,,
Ohio,Broadview Heights,1,1,263.08,,
New York,Dobbs Ferry,1,1,262.88,,
Florida,Neptune Beach,1,1,262.85,,
New South Wales,Bayview,1,1,262.78,,
Wisconsin,Houlton,1,1,262.39,,
Maryland,Sykesville,1,1,261.82,,
Ontario,Markham,1,1,261.47,,
Virginia,Manakin Sabot,1,1,261.29,,
Ontario,Ancaster,1,1,261,,
Georgia,Stone Mountain,1,1,260.95,,
New York,Malone,1,1,260.95,,
Rhode Island,Forestdale,1,1,260.75,,
Tennessee,Elizabethton,1,1,260.6,,
California,La,1,1,260.49,,
Texas,Alamo Heights,1,1,260.22,,
Washington,sammamish,1,1,260.18,,
Chiba,八千代市緑が丘西,1,1,260.1,,
Maine,Bryant Pond,1,1,260.1,,
Queensland,Cornubia,1,1,260,,
New South Wales,Potts Point,1,1,259.75,,
Illinois,Village of Lakewood,1,1,259.65,,
Georgia,Grovetown,1,1,259.63,,
Idaho,Coeur D Alene,1,1,259.55,,
Michigan,Chesterfield,1,1,259.36,,
New South Wales,Kurrajong,1,1,259.15,,
New Jersey,Ridgefield,1,1,259.15,,
Illinois,South Barrington,1,1,258.04,,
North Carolina,Youngsville,1,1,258.01,,
New York,POUND RIDGE,1,1,257.53,,
North Carolina,Black mountain,1,1,257.27,,
New York,Ionia,1,1,257.15,,
Victoria,Brighton East,1,1,257.15,,
Massachusetts,CAMBRIDGE,1,1,256.69,,
California,Brentwood,1,1,256.65,,
Wisconsin,HUDSON,1,1,256.58,,
California,san fransisco,1,1,256.37,,
Florida,Boca Grande,1,1,256.09,,
British Columbia,Galiano,1,1,255.9,,
California,Grover beach,1,1,255.78,,
Ohio,Calcutta,1,1,255.72,,
New South Wales,Queens Park,1,1,255.55,,
California,lake arrowhead,1,1,255.38,,
Unknown Province,Uetikon am See,1,1,255.29,,
Australian Capital Territory,Reid,1,1,255.15,,
Connecticut,Old Lyme,1,1,255.15,,
South Australia,Norwood,1,1,255.15,,
California,Woodland hills,1,1,254.81,,
Wisconsin,Fox Point,1,1,254.79,,
New York,Brant Lake,1,1,254.07,,
New Jersey,HoHoKus,1,1,254,,
Connecticut,East Windsor,1,1,253.8,,
Rhode Island,LINCOLN,1,1,253.15,,
Illinois,BRIGHTON,1,1,253.12,,
New York,Haines Falls,1,1,253.09,,
Vermont,Ripton,1,1,253.06,,
Georgia,Chatsworth,1,1,252.82,,
California,HELENDALE,1,1,252.8,,
Wisconsin,Fontana-on-Geneva Lake,1,1,252.68,,
California,Alpine,1,1,252.5,,
Ohio,Long Bottom,1,1,252.27,,
Massachusetts,Hull,1,1,251.95,,
Iowa,St Charles,1,1,251.95,,
North Carolina,Surf City,1,1,251.94,,
California,PLACENTIA,1,1,251.6,,
Ohio,Canal Winchester,1,1,251.36,,
Pennsylvania,Shavertown,1,1,251.2,,
Pennsylvania,Morrisdale,1,1,251,,
Maine,Damariscotta,1,1,250.95,,
Missouri,LIBERTY,1,1,250.75,,
California,SantaBarbara,1,1,250.62,,
Virginia,ROANOKE,1,1,250.61,,
New York,loudonville,1,1,250.56,,
Kansas,Pratt,1,1,250.35,,
New York,Pleasantville,1,1,250.24,,
Tennessee,Arlington,1,1,249,,
Wisconsin,portage,1,1,248.98,,
Oklahoma,okc,1,1,248.95,,
Washington,Shelton,1,1,248.83,,
California,Victory Blvd,1,1,248.76,,
Ontario,Caledon,1,1,248.17,,
Iowa,Coggon,1,1,248.15,,
Massachusetts,Grafton,1,1,248,,
Colorado,Durnago,1,1,247.61,,
New South Wales,Bangalow,1,1,247.55,,
New Territories,"Discovery Bay, Lantau",1,1,247.55,,
New Jersey,CEDAR GROVE,1,1,247.15,,
Massachusetts,Lancaster,1,1,246.89,,
Washington,MUKILTEO,1,1,246.77,,
New York,ALBANY,1,1,246.55,,
New York,East Marion,1,1,246.53,,
New Hampshire,Peterborough,1,1,246.1,,
New York,Hastings-On-Hudson,1,1,245.47,,
Victoria,Eltham North,1,1,245.35,,
New South Wales,Thirroul,1,1,245.35,,
Montana,Trout Creek,1,1,245,,
New York,Flanders,1,1,244.75,,
Texas,Harker Heights,1,1,244.65,,
Connecticut,NEW LONDON,1,1,244.35,,
North Carolina,Union Mills,1,1,244.23,,
New York,Quogue,1,1,243.95,,
California,Alpine Meadows CA,1,1,243.66,,
New York,Selden,1,1,243.35,,
Western Australia,Quindalup,1,1,243,,
Delaware,Greenville,1,1,242.95,,
Queensland,Peregian Springs,1,1,242.38,,
Victoria,Kensington,1,1,242.35,,
New Jersey,Mount Laurel,1,1,242.24,,
Ontario,Victoria Harbour,1,1,241.96,,
Washington,Graham,1,1,241.77,,
Washington,Carnation,1,1,241.67,,
Ontario,Thornbury,1,1,241.39,,
New Jersey,Spring lake,1,1,240.97,,
South Carolina,North myrtle beach,1,1,240.75,,
New Jersey,Jackson,1,1,240.75,,
Florida,Fernandina beach,1,1,240.75,,
Indiana,Corydon,1,1,240.75,,
Minnesota,Dayton,1,1,240.75,,
New Jersey,Glassboro,1,1,240.75,,
New Jersey,Cliffside Park,1,1,240.55,,
New York,Yulan,1,1,239.99,,
California,dana point,1,1,239.95,,
Massachusetts,MARBLEHEAD,1,1,239.95,,
New York,Utica,1,1,239.9,,
Pennsylvania,downingtown,1,1,239.88,,
Michigan,Ottawa Lake,1,1,239.87,,
Washington,ELMA,1,1,239.75,,
South Carolina,Hilton Head,1,1,239.4,,
Quebec,Vaudreuil-Dorion,1,1,239.15,,
Texas,West Lake Hills,1,1,239.02,,
California,Vernon,1,1,238.9,,
Georgia,Covington,1,1,238.88,,
California,carmel,1,1,238.79,,
Wisconsin,West Bend,1,1,238.76,,
New York,Greenville,1,1,238.75,,
Kentucky,Barbourville,1,1,238.75,,
California,Camp Connell,1,1,238.51,,
New Jersey,Franklin Park,1,1,238.4,,
Hong Kong Island,Midlevels,1,1,238.4,,
Massachusetts,Dracut,1,1,238.35,,
Massachusetts,Chestnut Hill,1,1,238.35,,
Ohio,CLEVELAND,1,1,237.6,,
Victoria,Newport,1,1,237.35,,
Oregon,North Bend,1,1,236.75,,
Maine,Hiram,1,1,236.75,,
New South Wales,Cremorne Point,1,1,236.38,,
Florida,Celebration,1,1,236,,
New York,Bedford Corners,1,1,236,,
Minnesota,Andover,1,1,236,,
Maine,KITTERY,1,1,236,,
Tennessee,Soddy-Daisy,1,1,235.99,,
Michigan,Kewadin,1,1,235,,
California,Ladera ranch,1,1,234.9,,
Minnesota,Lake Shore,1,1,234,,
California,CORONA DEL MAR,1,1,233.85,,
Georgia,DANIELSVILLE,1,1,233.76,,
Michigan,grand rapids,1,1,233.31,,
Wisconsin,Prescott,1,1,233.16,,
New South Wales,HILLGROVE,1,1,233.15,,
South Carolina,Hilton Head Island,1,1,232.75,,
Tennessee,Lexington,1,1,232.75,,
Arizona,Tubac,1,1,232.45,,
Tasmania,Summerhill,1,1,232.4,,
California,Castaic,1,1,232.33,,
Georgia,Saint Simons Island,1,1,232.25,,
California,Kagel Canyon,1,1,232.14,,
Pennsylvania,Beech Creek,1,1,231.75,,
California,san Rafael,1,1,231.68,,
Virginia,FLOYD,1,1,231.66,,
New York,Clinton Corners,1,1,231.08,,
Ontario,Meaford,1,1,231.05,,
California,Calpella,1,1,230.87,,
Connecticut,roxvbury,1,1,230.55,,
New Jersey,Mount Holly,1,1,230.55,,
Nebraska,Albion,1,1,230.55,,
Manawatu-Wanganui,Levin,1,1,230.15,,
Massachusetts,West Newton,1,1,230.15,,
Florida,Ft Lauderdale,1,1,230.05,,
Ohio,Madeira,1,1,229.86,,
New Jersey,PALISADES PARK,1,1,229.5,,
Connecticut,Middlebury,1,1,229.2,,
New Jersey,Oldwick,1,1,229.2,,
Western Australia,Maylands,1,1,229.15,,
Victoria,Middle Park,1,1,229,,
New South Wales,Dover Heights,1,1,229,,
Saskatchewan,Kyle,1,1,228.95,,
Wisconsin,Mercer,1,1,228.84,,
Oregon,Portladn,1,1,228.55,,
Nebraska,Ord,1,1,228.55,,
California,GRASS VALLEY,1,1,228.32,,
Minnesota,SHOREVIEW,1,1,228.07,,
Wisconsin,Frederic,1,1,228.01,,
California,HEALDSBURG,1,1,227.88,,
Colorado,WESTMINSTER,1,1,227.2,,
Massachusetts,Maynard,1,1,227.2,,
Ontario,Welland,1,1,226.3,,
Washington,EDMONDS,1,1,226.21,,
Illinois,Woodstock,1,1,226,,
New Jersey,Freehold township,1,1,226,,
California,STEVENSON RANCH,1,1,225.86,,
British Columbia,vancouver,1,1,225.67,,
Florida,South Miami,1,1,225.64,,
California,bakersfield,1,1,225.43,,
Georgia,FORT BENNING,1,1,225.42,,
Washington,Orondo,1,1,225.3,,
Nova Scotia,East Lawrencetown,1,1,225.2,,
New York,New Hyde Park,1,1,225.06,,
New South Wales,Brookvale,1,1,225,,
Iowa,Pleasant Hill,1,1,225,,
Cundinamarca,Bogota,1,1,224.95,,
Unknown Province,Al Qatif,1,1,224.6,,
Louisiana,Mamou,1,1,224.55,,
Massachusetts,Westport,1,1,224.55,,
New Jersey,Spotswood,1,1,224.4,,
Massachusetts,Aquinnah,1,1,224,,
Mississippi,Byram,1,1,223.55,,
New Jersey,Pine Beach,1,1,223.55,,
Georgia,"Union City,",1,1,223.32,,
British Columbia,Roberts Creek,1,1,223.27,,
Maine,Raymond,1,1,222.75,,
New Jersey,Frenchtown,1,1,222.55,,
Puerto Rico,humacao,1,1,222.55,,
Canterbury,ashburton,1,1,222.4,,
Canterbury,Christchurch,1,1,220.95,,
New York,Upper Nyack,1,1,220.55,,
Georgia,Fairburn,1,1,220.52,,
Washington,Sequim,1,1,220.49,,
Pennsylvania,Strattanville,1,1,220.35,,
Georgia,Patterson,1,1,220.35,,
Washington,Vaughn,1,1,220.32,,
New York,PORT CHESTER,1,1,219.99,,
Utah,Harrisville,1,1,219.9,,
Ohio,austintown,1,1,219.9,,
Maryland,Glenwood,1,1,219.73,,
Virginia,NOKESVILLE,1,1,219.6,,
Illinois,River Forest,1,1,219.5,,
Michigan,Clifford,1,1,219.42,,
Georgia,PEACHTREE CITY,1,1,219.39,,
Alaska,Homer,1,1,219.35,,
North Carolina,MATTHEWS,1,1,218.9,,
Missouri,Brentwood,1,1,218.75,,
California,SIMI VALLEY,1,1,218.66,,
Washington,Newman Lake,1,1,218.35,,
New Jersey,West Caldwell,1,1,218,,
Queensland,ELANORA,1,1,218,,
Wisconsin,Mosinee,1,1,217.65,,
Bay of Plenty,Tauranga,1,1,217.6,,
California,Bass Lake,1,1,217.51,,
Indiana,Granger,1,1,217.43,,
New York,WEST BABYLON,1,1,217.4,,
Michigan,Niles,1,1,217.39,,
Michigan,FLUSHING,1,1,217.39,,
Ohio,Sheffield Lake,1,1,217.26,,
Washington,Manson,1,1,217.24,,
New Jersey,Linden,1,1,217.15,,
Michigan,Grand Blanc,1,1,217.15,,
Vermont,Windham,1,1,217,,
Western Australia,Swanbourne,1,1,216.95,,
Washington,Mill creek,1,1,216.58,,
North Dakota,valley city,1,1,216.35,,
Maine,Stonington,1,1,216.29,,
Quebec,St-Onésime,1,1,216.1,,
South Carolina,Cayce,1,1,216,,
Florida,Ft. Lauderdale,1,1,215.7,,
Michigan,Fennville,1,1,215.5,,
Massachusetts,Athol,1,1,215,,
Victoria,Maidstone,1,1,215,,
Wellington,Wellington,1,1,214.75,,
Queensland,Morningside,1,1,214.55,,
North Dakota,Berthold,1,1,214.35,,
Maryland,Cumberland,1,1,214.03,,
Iowa,Shellsburg,1,1,214,,
Alabama,Wilsonville,1,1,214,,
Massachusetts,Hubbardston,1,1,213.9,,
Florida,Placida,1,1,213.88,,
Auckland,Lincoln,1,1,213.75,,
California,Pacific palisades,1,1,213.67,,
Arkansas,Lonoke,1,1,213.6,,
Virginia,ORANGE,1,1,213.54,,
Illinois,Cherry Valley,1,1,213.46,,
Oregon,Roseburg,1,1,213.35,,
Georgia,Carlton,1,1,212.97,,
Auckland,Grey Lynn,1,1,212.75,,
California,Agoura hills,1,1,212.01,,
California,Santa Rosa Valley,1,1,211.94,,
Texas,Nacogdoches,1,1,211.79,,
New York,Atlantic Beach,1,1,211.75,,
Michigan,Buchanan,1,1,211.71,,
Wisconsin,Lakewood,1,1,211.65,,
Washington,KINGSTON,1,1,211.44,,
Connecticut,"Trumbull,",1,1,211.15,,
New York,LONG IS CITY,1,1,211.01,,
Massachusetts,YarmouthPort,1,1,211,,
Virginia,NEWPORT NEWS,1,1,210.95,,
Washington,Yarrow Point,1,1,210.94,,
Massachusetts,New Marlborough,1,1,210.65,,
Virginia,Suffolk,1,1,210.65,,
California,elk grove,1,1,210.31,,
Massachusetts,NEWTONVILLE,1,1,210.15,,
Texas,NEW BRAUNFELS,1,1,210.15,,
Kowloon,West Kowloon,1,1,210,,
New Jersey,WEST NEW YORK,1,1,210,,
California,Exeter,1,1,209.92,,
New York,Elmsford,1,1,209.64,,
Texas,Taft,1,1,209.53,,
British Columbia,Whistler,1,1,209.27,,
Victoria,Kennington,1,1,209.15,,
Kansas,Meriden,1,1,209.1,,
Missouri,Battlefield,1,1,208.95,,
Ohio,Defiance,1,1,208.91,,
District of Columbia,2129 Florida Ave NW Apt. 603,1,1,208.82,,
